_id,index,title,author,resource,time,database
6512b38b9ff18c0e2174f688,222,Flaremodel: An open-source Python package for one-zone numerical modelling of synchrotron sources,Dallilar Y.;von Fellenberg S.;Bauboeck M.;de Zeeuw P. T.;Drescher A.;Eisenhauer F.;Genzel R.;Gillessen S.;Habibi M.;Ott T.;Ponti G.;Stadler J.;Straub O.;Widmann F.;Witzel G.;Young A.,Astronomy & Astrophysics,2022-02-01,外文期刊
6512b38b9ff18c0e2174f689,223,基于Python的茶叶大数据分析平台研发,江进,现代工业经济和信息化,2022-01-30,期刊
6512b38b9ff18c0e2174f68a,224,基于Python的1∶10000 DLG接边检查工具设计与实现,王海恒; 张向阳; 郭兰勤; 王璐; 何毅,地理空间信息,2022-01-28,期刊
6512b38b9ff18c0e2174f68b,225,A customized interactive multi-language learning application model using python,Satheesh Meganathan Kumar;Nagaraj Samala;Hemachandran K;Rodriguez Raul V.;Nosrati M.;Millman K.J.;Aivazis M.;Chen C.W.;Koufaris M.;Loewen S.;Crowther D.;Isbell D. R;Kim K.;Maloney J.;Miller Z.F.;Rawal H.;Viberg O.;Gronlund A.;Ahumada Newhart V.;Olson J.S.;Baldwin M.S.;Mankoff J.;Nardi B.;Hayes G.;Janssen C.P.;Donker S.F.;Brumby D.P.;Kun A.L.;Leslie D.;Russell H.;Swift J.S.;Shadiev R.;Reynolds B.L.;Huang Y.M.;Shadiev N.;Wang W.;Laxmisha R.;Wannapipat W.W.;Barnett G.A.;Palmer M.T.;Al deen H.N.;Laubli S.;Castilho S.;Neubig G.;Sennrich R.;Shen Q.;Toral A.;Gouvea E.;Moreno Daniel A.;Reddy A.;Chengalvarayan R.;Thomson D.;Ljolje A.;Ashwell T.;Elam J.R.;Manaswi N.K.;Pathak N.;Papineni K.;Papineni K.;Roukos S.;Ward T.;Zhu W.J.;Berard A.;Pietquin O.;Servan C.;Besacier L.,JIMS8I International Journal of Information Communication and Computing Technolo;gy,2022-01-28,外文期刊
6512b38b9ff18c0e2174f68c,226,Mining Python fix patterns via analyzing fine-grained source code changes,Yang Yilin;He Tianxing;Feng Yang;Liu Shaoying;Xu Baowen,Empirical Software Engineering,2022-01-28,外文期刊
6512b38b9ff18c0e2174f68d,227,4 keys to writing modern Python in 2022,Serdar Yegulalp,InfoWorld.com,2022-01-26,外文期刊
6512b38b9ff18c0e2174f68e,228,基于OpenCV-Python的体育赛事视频检索系统设计,宁倩,信息与电脑(理论版),2022-01-25,期刊
6512b38b9ff18c0e2174f68f,229,基于Python电子设计竞赛查询系统的设计与实现,刘思云; 吴炜峰,现代计算机,2022-01-25,期刊
6512b38b9ff18c0e2174f690,230,PyCharge: An open-source Python package for self-consistent electrodynamics simulations of Lorentz oscillators and moving point charges,Filipovich Matthew J.;Hughes Stephen,Computer Physics Communications,2022-01-24,外文期刊
6512b38b9ff18c0e2174f691,231,Stream-learn — open-source Python library for difficult data stream batch analysis,Ksieniewicz P.;Zyblewski P.,Neurocomputing,2022-01-23,外文期刊
6512b38b9ff18c0e2174f692,232,Python语言在编程类课程教学中的应用,林金,电子技术,2022-01-20,期刊
6512b38b9ff18c0e2174f693,233,Python语言的Web开发应用分析,杜继明,数字通信世界,2022-01-20,期刊
6512b38b9ff18c0e2174f694,234,基于Python语言的文本数据流自适应分类方法,彭文良; 虞燕花,宁夏师范学院学报,2022-01-15,期刊
6512b38b9ff18c0e2174f695,235,GGCHEMPY: A Pure Python-based Gas-grain Chemical Code for Efficient Simulation of Interstellar Chemistry,Jixing Ge,Research in Astronomy and Astrophysics,2022-01-15,期刊
6512b38b9ff18c0e2174f696,236,基于Python语言的微磁学模拟中自旋波波形后处理工具,闫健; 钟智勇,磁性材料及器件,2022-01-15,期刊
6512b38b9ff18c0e2174f697,237,基于计算思维的Python程序设计课程教学探讨,胡尔西代姆·伊米提,软件,2022-01-15,期刊
6512b38b9ff18c0e2174f698,238,Latte: Cross-framework Python package for evaluation of latent-based generative models,Watcharasupat Karn N.;Lee Junyoung;Lerch Alexander,Software Impacts,2022-01-13,外文期刊
6512b38b9ff18c0e2174f699,239,MatOpt: A Python Package for Nanomaterials Design Using Discrete Optimization.,Hanselman Christopher L;Yin Xiangyu;Miller David C;Gounaris Chrysanthos E,Journal of chemical information and modeling,2022-01-13,外文期刊
6512b38b9ff18c0e2174f69a,240,Identification of Novel Microcystins Using High-Resolution MS and MSn with Python Code.,BaliuRodriguez David;Peraino Nicholas J;Premathilaka Sanduni H;Birbeck Johnna A;BaliuRodriguez Tomás;Westrick Judy A;Isailovic Dragan,Environmental science & technology,2022-01-12,外文期刊
6512b38b9ff18c0e2174f69b,241,Python技术在数据可视化中的应用研究,韦依洋; 吴一凡; 李永远,福建电脑,2022-01-11,期刊
6512b38b9ff18c0e2174f69c,242,基于计算思维的Python程序设计课程教学实践,贺国平,集成电路应用,2022-01-10,期刊
6512b38b9ff18c0e2174f69d,243,Python程序设计线上线下混合教学模式研究,贾琼; 高永香,信息与电脑(理论版),2022-01-10,期刊
6512b38b9ff18c0e2174f69e,244,基于Python语言智慧教学研究与思考,金传洋; 王丽辉; 袁建光,信息与电脑(理论版),2022-01-10,期刊
6512b38b9ff18c0e2174f69f,245,基于Python的钒钛词库爬虫设计与分析,王霞; 张俊坤; 陈尧; 文科历,无线互联科技,2022-01-10,期刊
6512b38b9ff18c0e2174f6a0,246,Python在网络运维中的运用研究,杨泽明,无线互联科技,2022-01-10,期刊
6512b38b9ff18c0e2174f6a1,247,一种高性能的在线Python实验平台的研究,何洪磊,现代信息科技,2022-01-10,期刊
6512b38b9ff18c0e2174f6a2,248,Polyply; a python suite for facilitating simulations of macromolecules and nanomaterials,Grünewald Fabian;Alessandri Riccardo;Kroon Peter C.;Monticelli Luca;Souza Paulo C. T.;Marrink Siewert J.,Nature Communications,2022-01-10,外文期刊
6512b38b9ff18c0e2174f6a3,249,"TraderMade Launch Python Development Kit for Forex, CFD and Crypto Data.",,M2 Presswire,2022-01-05,外文期刊
6512b38b9ff18c0e2174f6a4,250,Python Group Additivity (pGrAdd) Software for Estimating Species Thermochemical Properties,Wittreich Gerhard R.;Vlachos Dionisios G.,Computer Physics Communications,2022-01-04,外文期刊
6512b3909ff18c0e2174f6a5,251,PyCO2SYS v1.8: marine carbonate system calculations in Python,Humphreys Matthew P.;Lewis Ernie R.;Sharp Jonathan D.;Pierrot Denis,Geoscientific Model Development,2022-01-04,外文期刊
6512b3909ff18c0e2174f6a6,252,Python nabs programming language of the year honors,Paul Krill,InfoWorld.com,2022-01-04,外文期刊
6512b3909ff18c0e2174f6a7,253,PyLlama: A stable and versatile Python toolkit for the electromagnetic modelling of multilayered anisotropic media,Bay Mélanie M.;Vignolini Silvia;Vynck Kevin,Computer Physics Communications,2022-01-03,外文期刊
6512b3909ff18c0e2174f6a8,254,"Handbook of Regression Modeling in People Analytics: With Examples in R and Python,",Lipovetsky Stan,Technometrics,2022-01-02,外文期刊
6512b3909ff18c0e2174f6a9,255,"The Names of the Python: Belonging in East Africa, 900 to 1930",de Luna Kathryn M.,Canadian Journal of African Studies / Revue canadienne des études africaines,2022-01-02,外文期刊
6512b3909ff18c0e2174f6aa,256,Refrapy: A Python program for seismic refraction data analysis,Guedes Victor José Cavalcanti Bezerra;Maciel Susanne Taina Ramalho;Rocha Marcelo Peres,Computers and Geosciences,2022-01-01,外文期刊
6512b3909ff18c0e2174f6ab,257,Catecholamines are key modulators of ventricular repolarization patterns in the ball python (Python regius).,Boukens Bastiaan J D;Joyce William;Kristensen Ditte Lind;Hooijkaas Ingeborg;Jongejan Aldo;Wang Tobias;Jensen Bjarke,The Journal of general physiology,2022-01-01,外文期刊
6512b3909ff18c0e2174f6ac,258,py-fmas: A python package for ultrashort optical pulse propagation in terms of forward models for the analytic signal,Melchert O.;Demircan A.,Computer Physics Communications,2022-01-01,外文期刊
6512b3909ff18c0e2174f6ad,259,Simplify: A Python library for optimizing pruned neural networks,Bragagnolo Andrea;Barbano Carlo Alberto,SoftwareX,2022-01-01,外文期刊
6512b3909ff18c0e2174f6ae,260,StatMechGlass: Python based software for composition–structure prediction in oxide glasses using statistical mechanics,Bødker Mikkel S.;Wilkinson Collin J.;Mauro John C.;Smedskjaer Morten M.,SoftwareX,2022-01-01,外文期刊
6512b3909ff18c0e2174f6af,261,VUDENC: Vulnerability Detection with Deep Learning on a Natural Codebase for Python,Wartschinski Laura;Noller Yannic;Vogel Thomas;Kehrer Timo;Grunske Lars,Information and Software Technology,2022-01-01,外文期刊
6512b3909ff18c0e2174f6b0,262,Symbolic DNN-Tuner: A Python and ProbLog-based system for optimizing Deep Neural Networks hyperparameters,Fraccaroli Michele;Lamma Evelina;Riguzzi Fabrizio,SoftwareX,2022-01-01,外文期刊
6512b3909ff18c0e2174f6b1,263,PyDDRBG: A Python framework for benchmarking and evaluating static and dynamic multimodal optimization methods,Ahrari Ali;Elsayed Saber;Sarker Ruhul;Essam Daryl;Coello Carlos A. Coello,SoftwareX,2022-01-01,外文期刊
6512b3909ff18c0e2174f6b2,264,Applying a Python script to predict the geotechnical properties of the Nasiriyah soil,Ali Haneen Mohammed;Shakir Ressol R,IOP Conference Series: Earth and Environmental Science,2022-01-01,外文期刊
6512b3909ff18c0e2174f6b3,265,"Detection of Ophidiomyces ophidiicola in a Wild Burmese Python (Python bivittatus) in Hong Kong SAR, China",Grioni Alessandro;To Kar Wing;Crow Paul;Rose Jeffreys Liz;Ching Kar Keung;Chu Lai On;Hill Fraser Ian;Chan Hon Ki;Cheung Ka Shing,Journal of Herpetological Medicine and Surgery,2021-12-30,外文期刊
6512b3909ff18c0e2174f6b4,266,cwepr – a Python package for analysing cw-EPR data focussing on reproducibility and simple usage,Schröder Mirjam;Biskup Till,Journal of Magnetic Resonance,2021-12-29,外文期刊
6512b3909ff18c0e2174f6b5,267,职业技能大赛视角下教师教学能力提升探索——以Python程序设计课程为例,赵圆圆,石家庄职业技术学院学报,2021-12-28,期刊
6512b3909ff18c0e2174f6b6,268,"Fast, Cheap, and Turbulent—Global Ocean Modeling With GPU Acceleration in Python",Häfner Dion;Nuterman Roman;Jochum Markus,Journal of Advances in Modeling Earth Systems,2021-12-26,外文期刊
6512b3909ff18c0e2174f6b7,269,基于Python语言的类C编译器的设计与实现,许高建; 徐浩宇,洛阳理工学院学报(自然科学版),2021-12-25,期刊
6512b3909ff18c0e2174f6b8,270,基于Web的Python语言程序设计课程实训教学系统设计,李婧,信息与电脑(理论版),2021-12-25,期刊
6512b3909ff18c0e2174f6b9,271,基于多平台的Python程序设计混合教学模式研究,李爽; 樊秋红,信息与电脑(理论版),2021-12-25,期刊
6512b3909ff18c0e2174f6ba,272,Pyg4ometry: A Python library for the creation of Monte Carlo radiation transport physical geometries,Walker S.D.;Abramov A.;Nevay L.J.;Shields W.;Boogert S.T.,Computer Physics Communications,2021-12-24,外文期刊
6512b3909ff18c0e2174f6bb,273,HydroPy (v1.0): a new global hydrology model written in Python,Stacke Tobias;Hagemann Stefan,Geoscientific Model Development,2021-12-23,外文期刊
6512b3909ff18c0e2174f6bc,274,Easy asteroid phase curve fitting for the Python ecosystem: Pyedra,Colazo M.;Cabral J.B.;Chalela M.;Sánchez B.O.,Astronomy and Computing,2021-12-22,外文期刊
6512b3909ff18c0e2174f6bd,275,bayesint: A Python Package for Calculating Bayesian Credible Intervals of Ratios of Beta Distributions,Bekker Nielsen Dunbar M.;Finnie Thomas J. R.,Journal of Open Research Software,2021-12-21,外文期刊
6512b3909ff18c0e2174f6be,276,人工智能背景下我国python教学研究的路径分析,韩帅帅,电子质量,2021-12-20,期刊
6512b3909ff18c0e2174f6bf,277,基于计算思维的Python教学实践,贾凌,电子技术,2021-12-20,期刊
6512b3909ff18c0e2174f6c0,278,基于Python和GIS信息的南海气象雷达专题图自动制作,韦凯华; 梁伟杰; 韦海宁; 袁宇东,微型电脑应用,2021-12-20,期刊
6512b3909ff18c0e2174f6c1,279,课程思政视域下计算机公共基础课教学改革路径探索——以Python语言程序设计为例,吴运兵; 阴爱英; 余小燕,中国轻工教育,2021-12-20,期刊
6512b3909ff18c0e2174f6c2,280,pyKVFinder: an efficient and integrable Python package for biomolecular cavity detection and characterization in data science,Guerra João Victor da Silva;Ribeiro Filho Helder Veras;Jara Gabriel Ernesto;Bortot Leandro Oliveira;Pereira José Geraldo de Carvalho;Lopes de Oliveira Paulo Sérgio,BMC Bioinformatics,2021-12-20,外文期刊
6512b3909ff18c0e2174f6c3,281,"GuPPy, a Python toolbox for the analysis of fiber photometry data",Sherathiya Venus N.;Schaid Michael D.;Seiler Jillian L.;Lopez Gabriela C.;Lerner Talia N.,Scientific Reports,2021-12-20,外文期刊
6512b3909ff18c0e2174f6c4,282,xlogit: An open-source Python package for GPU-accelerated estimation of Mixed Logit models,Arteaga Cristian;Park JeeWoong;Beeramoole Prithvi Bhat;Paz Alexander,Journal of Choice Modelling,2021-12-20,外文期刊
6512b3909ff18c0e2174f6c5,283,Applying Convolutional Neural Networks to Neuroimaging Classification Tasks: A Practical Guide in Python.,Mohamed Moumin A K;Alamri Alexander;Smith Brandon;Uff Christopher,Acta neurochirurgica. Supplement,2021-12-18,外文期刊
6512b3909ff18c0e2174f6c6,284,培养计算思维导向的高职Python编程课程的教学实践,王炳鹏; 高丽; 刘素君; 山青青,软件,2021-12-15,期刊
6512b3909ff18c0e2174f6c7,285,基于OBE理念的Python“知识域分层”设计,朱喜娜,软件,2021-12-15,期刊
6512b3909ff18c0e2174f6c8,286,基于Python的数据表文件处理技术研究,相景丽,山西电子技术,2021-12-15,期刊
6512b3909ff18c0e2174f6c9,287,基于Python深度学习的图像数据分析,郭沛延; 王中流; 王岩; 兰腾凯,电子测试,2021-12-15,期刊
6512b3909ff18c0e2174f6ca,288,Numerical Study of Cylindrical Tropical Woods Pyrolysis Using Python Tool,Assoumani Nidhoim;SimoTagne Merlin;KifaniSahban Fatima;Tagne Tagne Ablain;El Marouani Maryam;Obounou Akong Marcel Brice;Rogaume Yann;Girods Pierre;Zoulalian André,Sustainability,2021-12-15,外文期刊
6512b3909ff18c0e2174f6cb,289,“Pythonで学ぶ実験計画法入門”:書評,日下 一也,材料,2021-12-15,外文期刊
6512b3909ff18c0e2174f6cc,290,面向Python翻转课堂的图形动画案例库的设计,宋雅娟; 尚鲜连,计算机时代,2021-12-14,期刊
6512b3909ff18c0e2174f6cd,291,计算思维导向下的Python数据分析教学改革研究,肖卓宇; 黎妍,计算机时代,2021-12-14,期刊
6512b3909ff18c0e2174f6ce,292,"A novel approach of using shed skins of the green tree python, Morelia viridis, for forensic purposes",Kufnerová Jitka,EUROPEAN JOURNAL OF ENVIRONMENTAL SCIENCES,2021-12-14,外文期刊
6512b3909ff18c0e2174f6cf,293,prose: a python framework for modular astronomical images processing,Garcia Lionel J;Timmermans Mathilde;Pozuelos Francisco J;Ducrot Elsa;Gillon Michaël;Delrez Laetitia;Wells Robert D;Jehin Emmanuël,Monthly Notices of the Royal Astronomical Society,2021-12-11,外文期刊
6512b3909ff18c0e2174f6d0,294,Python语言编程教学模式的设计,魏澜轩,集成电路应用,2021-12-10,期刊
6512b3909ff18c0e2174f6d1,295,基于Python的软件测试自动化平台研究,黄娟,无线互联科技,2021-12-10,期刊
6512b3909ff18c0e2174f6d2,296,翻转课堂模式下“Python”课程教学资源的建设探索,宋雅娟,无线互联科技,2021-12-10,期刊
6512b3909ff18c0e2174f6d3,297,大数据时代基于Python的数据可视化研究,蒲云鹏,信息与电脑(理论版),2021-12-10,期刊
6512b3909ff18c0e2174f6d4,298,Python爬虫技术在水泥厂数据采集中的应用,孟祥伟,水泥,2021-12-10,期刊
6512b3909ff18c0e2174f6d5,299,新工科背景下Python语言课程教学改革,王春; 肖建于; 沈龙凤; 赵兵,淮北师范大学学报(自然科学版),2021-12-10,期刊
6512b3909ff18c0e2174f6d6,300,基于Python的汽车CAN总线报文换挡次数统计,李波; 张建; 穆勇勇,汽车工艺师,2021-12-10,期刊
6512b3969ff18c0e2174f6d7,301,Online System for Power Quality Operational Data Management in Frequency Monitoring Using Python and Grafana,SierraFernández JoseMaría;FlorenciasOliveros Olivia;EspinosaGavira ManuelJesús;GonzálezdelaRosa JuanJosé;AgüeraPérez Agustín;PalomaresSalas JoséCarlos,Energies,2021-12-09,外文期刊
6512b3969ff18c0e2174f6d8,302,基于Python的网络爬虫系统的设计与实现,冯艳茹,电脑与信息技术,2021-12-08,期刊
6512b3969ff18c0e2174f6d9,303,MFDFA: Efficient multifractal detrended fluctuation analysis in python,Rydin Gorjão Leonardo;Hassan Galib;Kurths Jürgen;Witthaut Dirk,Computer Physics Communications,2021-12-08,外文期刊
6512b3969ff18c0e2174f6da,304,Quantifying the Interpretation Overhead of Python,Zhang Qiang;Xu Lei;Zhang Xiangyu;Xu Baowen,Science of Computer Programming,2021-12-08,外文期刊
6512b3969ff18c0e2174f6db,305,基于Python分析中老年人群多重慢病患者现状的研究,张朋; 张露文; 郭改枝,内蒙古大学学报(自然科学版),2021-12-07 09:58,期刊
6512b3969ff18c0e2174f6dc,306,Effects of the Problem-Oriented Learning Model on Middle School Students’ Computational Thinking Skills in a Python Course,Bai Hongquan;Wang Xin;Zhao Li,Frontiers in Psychology,2021-12-07,外文期刊
6512b3969ff18c0e2174f6dd,307,Python power-up: new image tool visualizes complex data,Perkel Jeffrey M.,Nature,2021-12-06,外文期刊
6512b3969ff18c0e2174f6de,308,"reString: an open-source Python software to perform automatic functional enrichment retrieval, results aggregation and data visualization",Manzini Stefano;Busnelli Marco;Colombo Alice;Franchi Elsa;Grossano Pasquale;Chiesa Giulia,Scientific Reports,2021-12-06,外文期刊
6512b3969ff18c0e2174f6df,309,A Python library for exploratory data analysis on twitter data based on tokens and aggregated origin-destination information,Graff Mario;Moctezuma Daniela;Miranda Jiménez Sabino;Tellez Eric S.,Computers & Geosciences,2021-12-04,外文期刊
6512b3969ff18c0e2174f6e0,310,基于python的社交情感分析注意力模型,薛涛,智能计算机与应用,2021-12-01,期刊
6512b3969ff18c0e2174f6e1,311,pyFIRI — A free and open source Python software package of the non-auroral Earth’s lower ionosphere,Zolotov Oleg;Romanovskaya Yulia;Knyazeva Maria,SoftwareX,2021-12-01,外文期刊
6512b3969ff18c0e2174f6e2,312,"Application of Google earth engine python API and NAIP imagery for land use and land cover classification: A case study in Florida, USA",Prasai Ritika;Schwertner T. Wayne;Mainali Kumar;Mathewson Heather;Kafley Hemanta;Thapa Swosthi;Adhikari Dinesh;Medley Paul;Drake Jason,Ecological Informatics,2021-12-01,外文期刊
6512b3969ff18c0e2174f6e3,313,Book Review: And Now for Something Completely Different: Critical Approaches to Monty Python,Hewett Richard,Critical Studies in Television: The International Journal of Television Studies,2021-12-01,外文期刊
6512b3969ff18c0e2174f6e4,314,"Mining Imperfect Data: With Examples in R and Python, Second Edition",Stroch Joel A.,IEEE CONTROL SYSTEMS MAGAZINE,2021-12-01,外文期刊
6512b3969ff18c0e2174f6e5,315,PETSc for Partial Differential Equations: Numerical Solutions in C and Python,Stroch Joel A.,IEEE CONTROL SYSTEMS MAGAZINE,2021-12-01,外文期刊
6512b3969ff18c0e2174f6e6,316,BuckinghamPy: A Python software for dimensional analysis,Karam Mokbel;Saad Tony,SoftwareX,2021-12-01,外文期刊
6512b3969ff18c0e2174f6e7,317,OpenMechanochem: A Python module for mechanochemical simulations,De Chavez Danjo;Hasegawa Jun-ya,SoftwareX,2021-12-01,外文期刊
6512b3969ff18c0e2174f6e8,318,pySuStaIn: A Python implementation of the Subtype and Stage Inference algorithm,Aksman Leon M.;Wijeratne Peter A.;Oxtoby Neil P.;Eshaghi Arman;Shand Cameron;Altmann Andre;Alexander Daniel C.;Young Alexandra L.,SoftwareX,2021-12-01,外文期刊
6512b3969ff18c0e2174f6e9,319,P257 - Monte Carlo: a particle transport simulation code in Python,Campos R.;Teles P.,Physica Medica,2021-12-01,外文期刊
6512b3969ff18c0e2174f6ea,320,P266 - An EBAMP accredited Python data analysis course for medical physicists,Pace E.;Vella N.;Agius S.;Falzon J.;Bezzina M.;Bickle J.;Said C.;Caruana C.,Physica Medica,2021-12-01,外文期刊
6512b3969ff18c0e2174f6eb,321,基于Python优化的任意钢-混组合截面应力与承载力分析研究,阴文蔚,铁道科学与工程学报,2021-11-30 14:38,期刊
6512b3969ff18c0e2174f6ec,322,基于Python对招聘网的数据采集与分析,邓子婧; 毛红霞,现代工业经济和信息化,2021-11-30,期刊
6512b3969ff18c0e2174f6ed,323,Cosmic-Ray neutron Sensor PYthon tool (crspy 1.2.1): an open-source tool for the processing of cosmic-ray neutron and soil moisture data,Power Daniel;Rico Ramirez Miguel Angel;Desilets Sharon;Desilets Darin;Rosolem Rafael,Geoscientific Model Development,2021-11-30,外文期刊
6512b3969ff18c0e2174f6ee,324,Public Debt Frontier: A Python Toolkit for Analyzing Public Debt Sustainability,deCórdoba Gonzalo F.;Molinari Benedetto;Torres José L.,Sustainability,2021-11-30,外文期刊
6512b3969ff18c0e2174f6ef,325,"CGRdb2.0: A Python Database Management System for Molecules, Reactions, and Chemical Data.",Gimadiev Timur;Nugmanov Ramil;Khakimova Aigul;Fatykhova Adeliya;Madzhidov Timur;Sidorov Pavel;Varnek Alexandre,Journal of chemical information and modeling,2021-11-29,外文期刊
6512b3969ff18c0e2174f6f0,326,基于transformer的python命名实体识别模型,徐关友; 冯伟森,计算机应用,2021-11-26 16:21,期刊
6512b3969ff18c0e2174f6f1,327,oflibnumpy & oflibpytorch: Optical Flow Handling and Manipulation in Python,Ravasio Claudio S.;Da Cruz Lyndon;Bergeles Christos,Journal of Open Research Software,2021-11-26,外文期刊
6512b3969ff18c0e2174f6f2,328,基于C#与Python混合编程的钻井溢漏风险智能识别平台,孙伟峰;李威桦;王健;李宜君;张德志;戴永寿,实验技术与管理,2021-11-25 08:01,期刊
6512b3969ff18c0e2174f6f3,329,基于大数据专业Python程序设计混合式教学的创新实践研究,郑蕊; 洪群; 郑超; 田美艳; 林宗朝,信息与电脑(理论版),2021-11-25,期刊
6512b3969ff18c0e2174f6f4,330,一种基于Python的动环告警大数据资源稽核方法,张冬梅; 徐东镪,现代信息科技,2021-11-25,期刊
6512b3969ff18c0e2174f6f5,331,Python在电气设备智能检测系统原型实现中的应用,刘传忠,电脑知识与技术,2021-11-25,期刊
6512b3969ff18c0e2174f6f6,332,基于Python脚本编程的分幅土地利用现状图制作,雷泓晏; 邵龙; 李能,测绘与空间地理信息,2021-11-25,期刊
6512b3969ff18c0e2174f6f7,333,Parglare: A LR/GLR parser for Python,Dejanović Igor,Science of Computer Programming,2021-11-24,外文期刊
6512b3969ff18c0e2174f6f8,334,TensorClus: A python library for tensor (Co)-clustering,Boutalbi Rafika;Labiod Lazhar;Nadif Mohamed,Neurocomputing,2021-11-24,外文期刊
6512b3969ff18c0e2174f6f9,335,Python Programming in PyPI for Translational Medicine,Takefuji Yoshiyasu,International Journal of Translational Medicine,2021-11-24,外文期刊
6512b3969ff18c0e2174f6fa,336,Python实现基于深度学习的口罩检测技术,蔡英鹏;何雨航;林浩辉;罗梦雨;黄堉钿;吴荣敏,工业控制计算机,2021-11-23,期刊
6512b3969ff18c0e2174f6fb,337,"Tomosipo: fast, flexible, and convenient 3D tomography for complex scanning geometries in Python.",Hendriksen Allard A;Schut Dirk;Palenstijn Willem Jan;Viganó Nicola;Kim Jisoo;Pelt Daniël M;van Leeuwen Tristan;Joost Batenburg K,Optics express,2021-11-22,外文期刊
6512b3969ff18c0e2174f6fc,338,基于Python的物理实验数据实时检测分析系统,李震春; 孙瑶; 杨涛; 张家琪,物理实验,2021-11-20,期刊
